"PlotNumber","SiteUnit"
"0004818","CWH vh 2 /06$"
"0004819","CWH vh 2 /05$"
"0004820","CWH vh 2 /06$5$"
"0004821","CWH vh 2 /05$"
"0004822","CWH vh 2 /106"
"0004823","CWH vh 2 /04$"
"0004824","CWH vh 2 /06$5$"
"0004825","CWH vh 2 /05$5$"
"0004826","CWH vh 2 /07$5$"
"0004827","CWH vh 2 /06$"
"0004828","CWH vh 2 /04$"
"0004829","CWH vh 2 /06$5$"
"0004830","CWH vh 2 /04$"
"0004831","CWH vh 2 /04$"
"0004832","CWH vh 2 /04$"
"0004833","CWH vh 2 /07$5$"
"0004834","CWH vh 2 /13$5$_nf"
"0004835","CWH vh 2 /13$5$_nf"
"0004836","CWH vh 2 /07$"
"0004837","CWH vh 2 /06$"
"0004838","CWH vh 2 /04$5$"
"0004839","CWH vh 2 /04$"
"0004840","CWH vh 2 /01$"
"0004842","CWH vh 2 /04$"
"0004843","CWH vh 2 /06$"
"0004844","CWH vh 2 /01$"
"0004845","CWH vh 2 /04$"
"0004846","CWH vh 2 /04$"
"00NC113","CWH ms 1 /Vs50"
"00NC114","CWH ms 1 /xVh01.1"
"00NCc01","CWH ms 1 /05"
"00NCc02","CWH ms 1 /05$"
"00NCc03","CWH ms 1 /01"
"00NCc04","CWH ms 1 /05$"
"00NCc05","CWH ms 1 /03"
"00NCc06","CWH ms 1 /03"
"00NCc07","CWH ms 1 /01"
"00NCc08","CWH ms 1 /06"
"00NCc09","CWH ms 1 /06"
"00NCc10","CWH ms 1 /09$"
"00NCc11","CWH ms 1 /06$"
"00NCc12","CWH ms 1 /01"
"00NCc13","CWH ms 1 /xVs10_avalanche"
"00NCc14","CWH ms 1 /05$"
"00NCc15","CWH ms 1 /08$"
"00NCc16","CWH ms 1 /xVsunk_avalanche"
"00NCc17","CWH ms 1 /07$"
"00NCc18","CWH ms 1 /03$"
"00NCc19","CWH ms 1 /11$"
"00NCc20","CWH ms 1 /04$"
"00NCc21","CWH ms 1 /fen"
"00NCc22","CWH ms 1 /Wb"
"00NCc23","CWH ms 1 /07$"
"00NCc24","CWH ms 1 /05$"
"00NCc25","CWH ms 1 /10"
"00NCc26","MH  mm 2 /xVs01.1_nf_avalanche"
"00NCc27","CWH ms 1 /07$"
"00NCc29","CWH ms 1 /11"
"00NCc30","CWH ms 1 /06"
"00NCm02","MH  mm 2 /04"
"00NCm03","MH  mm 2 /02"
"00NCm04","MH  mm 2 /04"
"00NCm05","MH  mm 2 /04"
"00NCm06","MH  mm 2 /%xVt01_nf_avalanche"
"00NCm07","xMH  mm 2 /08_transition"
"00NCm08","MHmm2/112 "
"00NCm10","xMH  mm 2 /xVtunk$_nf_avalanche"
"00NCm11","MHmm2/110"
"00NCm13","xAm?"
"00NCm14","MH  mmp2 /Sk03 Bl - Vaccdel - Heather"
"00NCm15","Am60 Valesit - Lupiarc"
"00NCm16","MH  mm 2 /01"
"00NCm17","Sk33 HmYc - Vaccdel - Phyllodoce"
"00NCm18","MH  mmp  /Sk32 HmBa-Vaccdel"
"00NCm19","MH  mm 2 /04$"
"00NCm20","MHmm2/113"
"00NCm21","MH  mm 2 /xVsunk_nf_avalanche"
"00NCm22","MH  mm 2 /05$_nf"
"00NCm23","MH  mm 2 /01$_nf"
"00NCm24","MH  mm 2 /01$_nf"
"00NCm25","MH  mm 2 /04$_nf"
"00NCm26","Bl - Lupiarc (tall parkland)"
"00NCm28","MH  mmp2 /Hm - Vaccdel - Phyllodoce (tall parkland)"
"00NCm29","MHmm2/111"
"00NCm30","MH  mm 2 /01$"
"00NCm31","MH  mm 2 /02$"
"00NCm32","MH  mm 2 /02$"
"00NCm33","MHmm2/101b"
"00NCm34","MH  mm 2 /02$"
"00NCm35","MH  mm 2 /02$_nf"
"00NCm36","MH  mm 2 /01$"
"00NCm37","MH  mm 2 /01$"
"00NCm38","MH  mm 2 /01$_nf"
"00NCm39","MHmm2/111"
"00NCm40","MH  mm 2 /06$_nf"
"00NCm41","MH  mm 2 /01$_nf"
"00NCm42","MH  mm 2 /00_nf"
"00NCm43","MHmm2/112 "
"00NCm44","MH  mmp  /Sk32"
"00NCm45","MH  mm 2 /01$"
"00NCm46","IMA un   /xVsunk_avalanche"
"00NCm47","MH  mm 2 /Vs01.1_nf_avalanche"
"00NCm48","MH  mm 2 /%xVt01$_nf_avalanche"
"00NCm49","MH  mm 2 /xVhunk_nf_avalanche"
"00NCm50","MHmm2/110"
"00NCm51","MH  mm 2 /Vs50_nf_avalanche"
"0105152","xCWH wm   /03_transition"
"0105153","xCWH wm   /03_transition"
"0105154","CWH wm   /01"
"0105155","xCWH wm   /01_transition"
"0105156","CWH wm   /01"
"0105157","CWH wm   /01a"
"0105158","xCWH wm   /01_transition"
"0110551","CWH ws 1 /05"
"0110552","CWH ws 1 /03$"
"0110564","CWH ws 2 /06$"
"0110565","CWH ws 2 /01$"
"0110566","CWH ws 2 /11"
"0114506","CWH wh 1 /Bb01"
"0114507","CWH vh 3 /Ed01"
"0114508","CWH wh 1 /Ed01"
"0114509","CWH wh 1 /103 .1"
"0114613","MH  whp  /Am34"
"0114614","CMA wh   /Ah34"
"0114615","MH  whp  /Am34"
"0114616","CMA wh   /Ah33"
"0114617","CMA wh   /Ah34"
"0114618","MH  whp  /Am34"
"0114619","CMA wh   /Ah33"
"0114620","MH  wh   /Am33"
"0114621","MH  whp  /Am34"
"0114622","CWH wh 1 /105$ Young"
"0114623","CWH wh 1 /101$ Young"
"0114678","CWH wh 1 /101b SHG Phase"
"0114679","CWH wh 1 /105$ Young"
"0114680","CWH wh 1 /102$ Young"
"0114681","CWH wh 1 /101$ Young"
"0114685","CWH wh 1 /101 Mature"
"0114771","CMA wh   /Am41 Calanut"
"0114772","CMA wh   /Ah34"
"0114773","CMA wh   /Ah34"
"0114818","CWH ws 1 /02$"
"0114819","CWH ws 1 /03$"
"0114820","CWH ws 1 /01b"
"0114821","CWH ws 1 /01b"
"0114822","CWH ws 1 /01b"
"0114823","CWH ws 1 /02$"
"0114824","CWH ws 1 /06$"
"0114826","CWH ws 1 /06"
"0114827","CWH ws 1 /04"
"0114828","CWH ws 1 /04"
"0114829","CWH ws 1 /04"
"0114830","CWH ws 1 /04"
"0114831","CWH ws 1 /06"
"0114832","CWH ws 1 /04"
"0114833","CWH ws 1 /04"
"0114860","CWH ws 1 /03$"
"0114861","CWH ws 1 /03$"
"0114862","CWH ws 2 /01$"
"0114863","CWH ws 1 /02$"
"0114864","CWH vm 1 /05N$5$"
"0114865","CWH vm 1 /05N$5$"
"0114866","CWH vm 1 /05N$5$"
"0114867","CWH ws 2 /04$"
"0114868","CWH ws 2 /04$"
"0114869","CWH ws 2 /01$"
"0114870","CWH ws 1 /11"
"0114871","CWH ws 1 /11"
"0114872","CWH ws 1 /05"
"0114873","CWH ws 1 /05"
"0114874","CWH ws 1 /06$"
"0114876","CWH ws 1 /07"
"0114877","CWH ws 1 /11$"
"0114878","CWH ws 1 /01$"
"0114879","CWH ws 1 /04"
"0114880","CWH ws 1 /04"
"0114881","CWH ws 1 /04$"
"0114882","CWH ws 1 /04$"
"0114883","CWH ws 1 /03b"
"0114885","CWH ws 1 /05"
"0114886","CWH ws 1 /06"
"0114890","CWH ws 1 /07"
"0114891","CWH ws 1 /07"
"0114892","CWH ws 1 /07"
"0114893","CWH ws 1 /07"
"0114894","CWH ws 1 /07"
"0114895","CWH ws 1 /01"
"0114897","CWH ws 1 /07"
"0114898","CWH ws 1/02$"
"0114899","CWH ws 1 /03"
"0114900","CWH ws 1/02$"
"0115701","CWH vm 1 /09FhN_fld"
"0115702","CWH vm 1 /10Fm50N_fld"
"0115707","CWH - Popubal"
"0115708","CWH ws 1 /07"
"0115709","CWH ws 1 /08Fm50"
"0115710","CWH ws 1 /08Fm50"
"0115711","CWH - Popubal"
"0115712","CWH - Popubal"
"0115713","CWH ws 1 /07$"
"0115714","CWH ws 1 /07"
"0115716","CWH ws 1 /07$"
"0115717","CWH ws 1 /07$"
"0115718","CWH ws 1 /07$"
"0115719","CWH ws 1 /08Fm50"
"0115720","CWH ws 1 /08Fm50"
"0115721","CWH ws 1 /08Fm50"
"0115722","CWH ws 1 /08Fm50"
"0115723","CWH - Popubal"
"0115724","CWH - Popubal"
"0115725","CWH ws 1 /07$"
"0115726","CWH ws 1 /07"
"0115727","CWH ws 1 /07"
"0115728","CWH ws 1 /07"
"0115729","CWH ws 1 /07$"
"0115730","CWH ws 1 /07$"
"0115731","CWH ws 1 /07$"
"0115732","CWH ws 1 /07"
"0115733","CWH ws 1 /07"
"0115734","CWH - Popubal"
"0115735","CWH - Popubal"
"0115736","CWH ws 1 /08Fm50"
"0115737","CWH ws 1 /07$"
"0115738","CWH - Popubal"
"0115739","CWH - Popubal"
"0116402","xCWH vh 2 /05-06$_NoSMRSNR"
"0116403","CWH vh 2 /101"
"0116485","CWH vh 3 /111"
"0116486","CWH vh 3 /110a"
"0116487","CWH wh 1 /111 Mature"
"0116488","CWH wh 1 /105"
"0116501","CMA ms   /"
"0116502","CMA ms   /Ah61 Cassmer"
"0116503","CMA ms /Ah43 Harreste-Cassmer"
"0116504","CMA ms   /Am61 Sangcan"
"0116505","MH  msp /Am60 Valesit - Lupiarc"
"0116506","Sc undefined"
"0116507","As61 Luzuniv"
"0116508","CMA ms   /Ah43 Harreste-Cassmer"
"0116509","CMA ms   /Aw05.2 Petafri-Philonoti"
"0116510","CMA ms   /Artenor"
"0116511","CMA ms   /As01 Carenig (coast)"
"0116512","CMA ms   /Ah43 Harreste-Cassmer"
"0116516","MH       /$"
"0116517","CMA un   /Ro35"
"0116518","CMA/Ah33 Cassmer-Phylemp"
"0116519","Sk03 Bl - Vaccdel - Heather"
"0116520","CMA un   /Ro35"
"0116521","As31 Saxitol"
"0116522","CMA vm   /Ah33 Cassmer-Phylemp"
"0116641","CWH ws 2 /02"
"0116642","CWH ws 1 /11$"
"0116643","CWH ws 1 /04$"
"0116644","CWH ws 1 /11"
"0116645","CWH ws 1 /05$"
"0116646","CWH ws 1 /05$"
"0116652","CWH ws 1 /03$"
"0116653","CWH ws 1 /03$"
"0116654","CWH ws 2 /11"
"0116655","CWH vm 1 /09FhN$5$_fld"
"0116656","CWH vm 1 /09FhN$5$_fld"
"0116657","CWH vm 1 /06N$5$"
"0116658","CWH vm 1 /08N$5$"
"0116659","CWH ws 1 /11"
"0116662","CWH ws 2 /01"
"0116663","CWH ws 2 /04$"
"0116664","CWH ws 1 /06$"
"0116665","CWH ws 2 /01"
"0116666","CWH ws 2 /06"
"0116679","CWH wh 1 /102 Mature"
"0116681","CWH vh 3 /103 .2"
"0116755","Rt61"
"0116756","Aw35 Leptpyr-Caltlep"
"0161581","CWH vh 2 /110"
"0165181","MH  wh   /102"
"020180","CWH vm 1 /08N$"
"020280","CWH vm 1 /08N"
"020380","CWH vm 1 /08N"
"020480","CWH vm 1 /06N"
"020580","CWH vh 2 /101"
"02-0639","Wf50"
"02-0640","Wa01 Carenig-Caltlep"
"02-0641","MH  mmp  /?Wa01.1_nf"
"02-0649","Juncus_mertensiana"
"02-0660","Ah33 Cassmer-Phylemp"
"02-0661","Ah33 Cassmer-Phylemp"
"02-0662","As31 Saxitol"
"02-0663","anthelia"
"020680","CWH vh 2 /101"
"02-0750","CMA_north/Ah33 Harrste-Empenig"
"02-0756","Ah43 Harreste-Cassmer"
"02-0757","Ah43 Harreste-Cassmer"
"02-0758","Ah43 Harreste-Cassmer"
"020780","CWH vh 2 /114"
"020880","CWH vm 1 /01N$"
"02-0902","CWH xm 2 /115"
"02-0907","CWH xm 1 /104"
"02-0908","CWH xm 2 /102"
"02-0916","CWH vm 1 /01SVI"
"02-0925","CWH ds 2 /01z"
"02-0926","CWH xm 1 /05$"
"02-0928","CWH vh 2 /112"
"02-0929","CWH vm 1 /10Fm50SVI_fld"
"02-0930","CWH vh 1 /112"
"02-0931","CWH vm 1 /10Fm50SVI$5$_fld"
"02-0936","CWH vh 1 /105"
"02-0938","CWH xm 1 /113"
"02-0940","CWH xm 2 /114"
"02-0942","CWH ms 2 /02z"
"02-0944","CWH xm 2 /113"
"02-0945","CWH xm 1 /114"
"02-0966","CWH vm 1 /05SVI"
"02-0967","CWH xm 2 /114"
"02-0974","CWH xm 1 /114"
"020980","CWH vm 1 /06N$"
"02-0983","CWH xm 1 /110"
"02-0984","CWH xm 2 /102"
"02-0985","CWH vh 1 /111"
"02-0986","CWH xm 1 /111"
"02-0987","CWH xm 1 /110"
"02-0989","CWH vm 1 /06SVI"
"02-0990","CWH xm 1 /114"
"02-0991","CWH vm 1 /10Fm50SVI$5$_fld"
"02-0992","CWH vm 1 /10Fm50SVI$5$_fld"
"02-0994","CWH ds 2 /03z"
"02-1037","CMA ms   /Af61.1 Poteuni-Sileaca"
"02-1038","As31 Saxitol"
"02-1039","Af61.1 Poteuni-Sileaca"
"02-1040","CWH vh 3 /103 .2"
"02-1043","CMA un   /Ro35"
"02-1044","Sk33 HmYc - Vaccdel - Phyllodoce"
"02-1045","As31 Saxitol"
"02-1049","CWH wh 1 /114"
"02-1050","CWH wh 1 /Fl"
"02-1051","CMA wh   /Ah33"
"02-1059","MH  whp  /Sk34"
"02-1060","CMA wh   /Ah33"
"02-1061","CMA wh   /Ah33"
"02-1062","CMA wh   /Ah34"
"021063","CWH wh 1 /105$ Young"
"021065","CWH wh 1 /101$ Young"
"021067","CWH wh 1 /116"
"021068","CWH wh 1 /103 .1"
"021074","CWH wh 1 /115"
"021076","CWH wh 2 /101a"
"02-1077","CWH vh 1 /101"
"02-1078","CWH vm 1 /09FhSVI_fld"
"021079","CWH wh 1 /105$ Young"
"021080","CWH vm 1 /08N"
"02-1088","CWH wh 1 /105$ Young"
"02-1089","CWH wh 1 /105$ Young"
"021180","CWH vm 1 /05N"
"02-1211","CWH ws 1 /02"
"021280","CWH vm 1 /03N"
"021380","CWH vm 1 /06N"
"021480","CWH ws 2 /01"
"021580","CWH ws 2 /"
"021680","CWH ms 2 /06"
"021780","CWH ws 2 /01"
"02-1788","CWH vh 2m/01"
"02-1789","CWH vh 2m/01"
"02-1790","CWH vh 2m/01"
"02-1791","CWH vh 2m/03"
"02-1854","CWH vm 2 /01"
"02-1855","CWH vm 2m/01"
"02-1856","CWH vm 2 /01"
"02-1857","CWH vm 2 /01"
"02-1858","CWH vm 2 /03"
"02-1859","CWH vm 2 /01"
"02-1860","CWH vh 2m/01"
"02-1861","CWH vh 2m/02_nf"
"02-1862","CWH vh 2m/01"
"02-1863","CWH vh 2m/09"
"02-1864","CWH vh 2m/09"
"02-1865","CWH vm 2 /01"
"02-1866","CWH vh 2m/01"
"02-1895","CWH ms 1 /01"
"02-1961","CWH ws 1 /02$"
"02-1962","CWH ws 1 /11"
"02-1963","CWH ws 1 /11"
"02-1964","CWH ws 1 /01$"
"02-1965","CWH ws 1 /01$"
"021980","CWH ws 2 /01"
"022080","CWH ws 2 /01"
"022180","CWH ws 2 /01"
"022280","CWH ms 2 /04"
"02-2333","CwHw - Nudum"
"02-2338","CWH vh 2 /101"
"02-2339","CWH vh 2 /101"
"02-2340","CWH vh 2 /105"
"02-2341","CWH vh 2 /101"
"02-2342","CWH vh 2 /106"
"02-2343","CWH vh 2 /01$"
"02-2344","xCWH vh 2 /04$_NoSMRSNR"
"022380","CWH ms 2 /11b"
"02-2401","CWH ws 1 /04"
"02-2402","CWH ws 1 /03"
"02-2403","CWH ws 1 /03"
"02-2404","CWH ws 1 /01"
"02-2405","CWH ws 1 /01"
"02-2406","CWH ws 1 /01"
"02-2410","CWH ws 1 /01$"
"02-2411","CWH ws 1 /01$"
"02-2412","CWH ws 1 /01$"
"02-2413","CWH ws 1 /04"
"02-2414","CWH ws 1 /04"
"02-2415","CWH ws 1 /06"
"02-2416","CWH ws 1 /06"
"02-2417","CWH ws 1 /01"
"02-2418","CWH ws 1 /01"
"022419","CWH ws 1 /05"
"022420","CWH ws 1 /05"
"022421","CWH ws 1 /06"
"02-2422","CWH ws 1 /05"
"022423","CWH ws 1 /04"
"02-2424","CWH ws 1 /07"
"02-2425","CWH ws 1 /07"
"02-2426","CWH ws 1 /03b"
"022427","CWH ws 1 /03b"
"022428","CWH ws 1 /02$"
"022429","CWH ws 1 /07"
"022430","CWH ws 1 /04"
"02-2431","CWH ws 1 /01a"
"02-2432","CWH ws 1 /04"
"02-2433","CWH ws 1 /04$"
"022435","CWH ws 1 /04"
"02-2438","CWH ws 1 /01"
"02-2439","CWH ws 1 /01$"
"022441","CWH ws 1 /05"
"022442","CWH ws 1 /05"
"022443","CWH ws 1 /06"
"02-2444","CWH ws 1 /11"
"02-2445","CWH ws 1 /01"
"02-2446","CWH ws 1 /05"
"022447","CWH ws 1 /04"
"022448","CWH ws 1 /04"
"022449","CWH ws 1 /07$"
"022450","CWH ws 1 /07$"
"022451","CWH ws 1 /01a"
"022452","CWH ws 1 /05"
"022453","CWH ws 2 /04$"
"022454","CWH ws 2 /04"
"022455","CWH ws 2 /04"
"022456","CWH ws 2 /01$"
"022457","CWH ws 1 /03$"
"022459","CWH ws 1 /11"
"022460","CWH ws 1 /11"
"022461","CWH ws 1 /05"
"022462","CWH ws 1 /01a"
"022463","CWH ws 1 /01a"
"022464","CWH ws 1 /07"
"022465","CWH ws 1 /05"
"022466","CWH ws 1 /06$"
"022467","CWH ws 1 /06$"
"022468","CWH ws 1 /02$"
"022469","CWH ws 1 /11"
"022470","CWH ws 1 /11"
"022471","CWH ws 1 /01a"
"022472","CWH ws 1 /01a"
"02-2473","CWH ws 1 /05$"
"022474","CWH ws 1 /07"
"022475","CWH ws 1 /07"
"02-2476","CWH ws 1 /05$"
"022480","CWH wh 1 /101a"
"02-2485","CWH ws 1 /11"
"02-2486","CWH ws 1 /06"
"02-2487","CWH ws 1 /06"
"02-2489","CWH ws 1 /07"
"022495","CWH ws 1 /06"
"022496","CWH ws 1 /06"
"022497","CWH ws 1 /01a"
"022498","CWH ws 1 /02"
"022499","CWH ws 1 /01a"
"022500","CWH ws 1 /01a"
"02-2504","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2505","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2506","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2507","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2508","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2509","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2510","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2511","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2512","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2513","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2514","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2515","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2516","MH  un   /Not_Alpine"
"02-2517","MH  un   /$Sc Saliala-Saliarc-Racomit"
"02-2518","MH  un   /Not_Alpine"
"02-2519","Ah33 Cassmer-Phylemp"
"02-2546","CWH vh 2 /06$"
"02-2549","CWH vh 2 /06$5$"
"02-2554","CWH vh 2 /01$5$"
"02-2555","CWH vh 2 /101"
"02-2557","CWH vh 2 /06$"
"02-2558","CWH vh 2 /106"
"02-2559","CWH vh 2 /04$5$"
"02-2560","CWH vh 2 /05$5$"
"02-2561","CWH vh 2 /04$5$"
"02-2562","CWH vh 2 /06$5$"
"02-2565","CWH vh 2 /05$5$"
"022580","CWH wh 1 /101a"
"02-2596","CWH vh 2 /04$5$"
"02-2597","CWH vh 2 /06$5$"
"02-2598","CWH vh 2 /115"
"02-2599","CWH vh 2 /106"
"022680","MHmm2/101a "
"022780","CWH ws 1 /01"
"022880","CWH vh 3 /101b"
"022980","CWH vm 1 /08N"
"02-3065","CWH vh 2 /32_nf"
"02-3067","CWH vh 2 /101"
"02-3074","CWH xm 1 /117"
"02-3075","Bb_Leymmol"
"023080","CWH vh 2 /101"
"02-3091","CDF mm   /116"
"02-3092","CWH xm 1 /110"
"02-3174","Bb_Fragchi"
"02-3175","Bb_Fragchi"
"02-3176","Bb_Fragchi"
"02-3177","Bb_Fragchi"
"023180","CWH wh 1 /101a"
"02-3204","Bb_Fragchi"
"02-3205","Bb_Festrub"
"02-3206","Bb_Fragchi"
"02-3212","Bb_Fragchi"
"02-3213","Bb_Fragchi"
"02-3214","Bb_Fragchi"
"02-3217","CWH xm 1 /112"
"02-3218","CWH xm 1 /118"
"02-3219","CWH xm 1 /flux or Ws_nf"
"02-3220","CWH xm 1 /14$5$"
"02-3222","CWH xm 1 /117"
"023280","CWH wh 1 /111a"
"023380","CWH wh 1 /101a"
"023480","CWH wh 1 /101a"
"023580","CWH wh 1 /111a"
"023680","CWH wh 1 /111a"
"023780","CWH wh 2 /110"
"023880","CWH wh 2 /101c"
"023980","CWH wh 1 /101a"
"024080","CWH wh 2 /101c"
"024180","CWH wh 1 /110a"
"024280","CWH wh 2 /110"
"024380","CWH wh 1 /115"
"024480","CWH vh 2 /114"
"024580","CWH vh 2 /101"
"024680","CWH vm 1 /08N"
"024780","CWH vm 1 /01N_fld"
"024880","CWH vh 2 /105"
"024980","CWH vm 1 /08N"
"025080","CWH vm 1 /08N_fld"
"034379","CWH ms 1 /"
"034479","CWH ds 1 /113"
"034579","CWH ds 1 /113"
"034879","CWH ds 1 /112"
"034979","CWH ms 1 /"
"035079","CWH ms 1 /"
"035279","CWH ms 1 /"
"035779","CWH ms 1 /"
"039579","CWH ms 1 /04"
"039678","CWH wh 1 /reject"
"03D009","CWH vh 2 /05_nf"
"04HR011","xCDF mm   /G_nf_NoSoil"
"04HR012","xCDF mm   /G_nf_NoSoil"
"04HR02","xCDF mm   /Gg_nf_NoSoil"
"04HR03","xCDF mm   /102Quergar-Holodic_NoAge_NoSoil"
"04HR04","xCDF mm   /102Quergar-Holodic_NoAge_NoSoil"
"04HR05","xCDF mm   /102Quergar-Holodic_NoAge_NoSoil"
"04HR06","xCDF mm   /102Quergar-Holodic_NoAge_NoSoil"
"04HR07","xCDF mm   /102Quergar-Holodic_NoAge_NoSoil"
"04HR08","xCDF mm   /102Quergar-Holodic_NoAge_NoSoil"
"04HR09","xCDF mm   /Gg_nf_NoSoil"
"04HR10","xCDF mm   /Gg_nf_NoSoil"
"050178","CWH wh 1 /101a"
"050278","CWH wh 1 /101b"
"050378","CWH wh 2 /101a"
"050478","CWH wh 1 /reject"
"050578","CWH wh 1 /101b"
"050678","CWH wh 1 /101a"
"050778","CWH wh 1 /112"
"050878","CWH wh 1 /101b"
"050978","CWH wh 1 /102"
