PlotNumber,SiteUnit
CO  54,CWH vh 1 /103.1
CO  55,CWH vh 1 /103.1
CO  56,CWH vh 1 /103.1
CO  63,CWH vh 1 /103.1
CO  65,CWH vh 1 /103.1
CO  70,CWH vh 1 /103.1
CO  83,CWH vh 1 /103.1
9629125,CWH vh 1 /103.2
9629142,CWH vh 1 /103.2
CO  01,CWH vh 1 /103.2
CO  21,CWH vh 1 /103.2
CO  24,CWH vh 1 /103.2
CO  35,CWH vh 1 /103.2
CO  39,CWH vh 1 /103.2
CO  40,CWH vh 1 /103.2
CO  53,CWH vh 1 /103.2
CO  12,CWH vh 1 /103.3
CO  42,CWH vh 1 /103.3
CO  64,CWH vh 1 /103.3
CO  66,CWH vh 1 /103.3
854880,CWH vh 1 /104
9629169,CWH vh 1 /104
GR 039,CWH vh 1 /104
GR 046,CWH vh 1 /104
GR 052,CWH vh 1 /104
GR 129,CWH vh 1 /104
MAD0568,CWH vh 1 /104
PH 066,CWH vh 1 /104
PH 096,CWH vh 1 /104
TOF024,CWH vh 1 /104
WC 234,CWH vh 1 /104
WC 236,CWH vh 1 /104
WC 280,CWH vh 1 /104
02-0936,CWH vh 1 /105
08-0413,CWH vh 1 /105
08-0473,CWH vh 1 /105
GR 040,CWH vh 1 /105
GR 048,CWH vh 1 /105
MAD0512,CWH vh 1 /105
MAD0519,CWH vh 1 /105
PH 063,CWH vh 1 /105
PH 068,CWH vh 1 /105
RCO7802,CWH vh 1 /105
TOF042,CWH vh 1 /105
854280,CWH vh 1 /106
9629137,CWH vh 1 /106
9629158,CWH vh 1 /106
9629166,CWH vh 1 /106
9629177,CWH vh 1 /106
9800119,CWH vh 1 /106
9800134,CWH vh 1 /106
GR 045,CWH vh 1 /106
GR 050,CWH vh 1 /106
MAD0570,CWH vh 1 /106
MAD0571,CWH vh 1 /106
PH 067,CWH vh 1 /106
TOF046,CWH vh 1 /106
9800144,CWH vh 1 /110
MAD0919,CWH vh 1 /110
MAD0920,CWH vh 1 /110
PH 026,CWH vh 1 /110
PH 059,CWH vh 1 /110
02-0985,CWH vh 1 /111
182679,CWH vh 1 /111
701779,CWH vh 1 /111
9629121,CWH vh 1 /111
9800142,CWH vh 1 /111
BS0020,CWH vh 1 /111
CO  13,CWH vh 1 /111
CO  44,CWH vh 1 /111
CO  57,CWH vh 1 /111
CO  58,CWH vh 1 /111
CO  59,CWH vh 1 /111
CO  60,CWH vh 1 /111
CO  61,CWH vh 1 /111
CO  62,CWH vh 1 /111
GR 038,CWH vh 1 /111
KP 226,CWH vh 1 /111
KP 252,CWH vh 1 /111
PH 064,CWH vh 1 /111
PH 065,CWH vh 1 /111
RCO7699,CWH vh 1 /111
EBM1B1,CWH vh 1 /111
02-0930,CWH vh 1 /112
9800132,CWH vh 1 /112
9800138,CWH vh 1 /112
KP 232,CWH vh 1 /112
PH 044,CWH vh 1 /112
EBM2M30,CWH vh 1 /113
GR 084,CWH vh 1 /113
GR 092,CWH vh 1 /113
MAD0569,CWH vh 1 /113
MAD0884,CWH vh 1 /113
WAD027,CWH vh 1 /113
WAD028,CWH vh 1 /113
WC 240,CWH vh 1 /113
WC 263,CWH vh 1 /113
9629122,CWH vh 1 /Ws54
9629126,CWH vh 1 /Ws54
9629134,CWH vh 1 /Ws54
9629136,CWH vh 1 /Ws54
9629170,CWH vh 1 /Ws54
9800133,CWH vh 1 /Ws54
GR 047,CWH vh 1 /Ws54
GR 085,CWH vh 1 /Ws54
MAD0565,CWH vh 1 /Ws54
MAD0885,CWH vh 1 /Ws54
MAD0947,CWH vh 1 /Ws54
PH 098,CWH vh 1 /Ws54
WC 201,CWH vh 1 /Ws54
WC 202,CWH vh 1 /Ws54
WC 203,CWH vh 1 /Ws54
CO  27,CWH vh 1 /115
CO  37,CWH vh 1 /115
CO  43,CWH vh 1 /115
CO  45,CWH vh 1 /115
CO  51,CWH vh 1 /115
CO  52,CWH vh 1 /115
PH 043,CWH vh 1 /115
KP 231,CWH vh 1 /115
WAD015,CWH vh 1 /115
WAD034,CWH vh 1 /115
WAD070,CWH vh 1 /115
WAD081,CWH vh 1 /115
9800141,CWH vh 1 /Fm09
GR 089,CWH vh 1 /Wb53
GR 128,CWH vh 1 /Wb53
GR 130,CWH vh 1 /Wb53
PH 116,CWH vh 1 /Wb53
WAD031,CWH vh 1 /Wb53
WAD032,CWH vh 1 /Wb53
WAD071,CWH vh 1 /Wb53
WAD072,CWH vh 1 /Wb53
WAD073,CWH vh 1 /Wb53
WAD074,CWH vh 1 /Wb53
WAD075,CWH vh 1 /Wb53
WAD106,CWH vh 1 /Wb53
WC 204,CWH vh 1 /Wb53
WC 256,CWH vh 1 /Wb53
WC 259,CWH vh 1 /Wb53
WC 260,CWH vh 1 /Wb53
GR 127,CWH vh 1 /Ws58
PH 074,CWH vh 1 /Ws58
WAD002,CWH vh 1 /Ws58
WAD003,CWH vh 1 /Ws58
WAD004,CWH vh 1 /Ws58
WAD013,CWH vh 1 /Ws58
WAD023,CWH vh 1 /Ws58
WAD076,CWH vh 1 /Ws58
WAD077,CWH vh 1 /Ws58
WAD078,CWH vh 1 /Ws58
WAD079,CWH vh 1 /Ws58
WAD080,CWH vh 1 /Ws58
WAD082,CWH vh 1 /Ws58
WAD107,CWH vh 1 /Ws58
WAD108,CWH vh 1 /Ws58
WC 255,CWH vh 1 /Ws58
WC 258,CWH vh 1 /Ws58
